Wavelength;Healthy_Maize;Stressed_Maize;Healthy_Sugar_bean;Stressed_Sugar_bean;Healthy_cabbage;Stressed_Cabbage_S1
1076;0,542557642;0,456102521;0,474893443;0,332761487;0,64395824;0,412039198
1077;0,542494267;0,456049244;0,474715065;0,332636496;0,643516915;0,411756814
1078;0,542177391;0,455782862;0,474601317;0,332556792;0,642912806;0,411370273
1079;0,541942374;0,455585294;0,47457805;0,332540488;0,642384663;0,411032338
1080;0,541720561;0,455398827;0,474671117;0,332605701;0,641813111;0,410666629
1081;0,541538358;0,455245657;0,474671117;0,332605701;0,641096863;0,410208334
1082;0,54142217;0,455147983;0,474671117;0,332605701;0,640429449;0,409781287
1083;0,541493467;0,455207919;0,474671117;0,332605701;0,639581165;0,409238509
1084;0,541564764;0,455267855;0,474764183;0,332670914;0,638716602;0,408685315
1085;0,541448576;0,455170182;0,474740917;0,33265461;0,637853848;0,408133278
1086;0,541266372;0,455017012;0,474627169;0,332574906;0,636864484;0,40750023
1087;0,541044559;0,454830544;0,474448791;0,332449916;0,635849798;0,406850979
1088;0,540904606;0,454712891;0,474231635;0,332297753;0,634764573;0,406156594
1089;0,540659027;0,454506445;0,474001554;0,332136533;0,63374627;0,405505028
1090;0,540360635;0,454255601;0,473784398;0,33198437;0,632574226;0,404755092
1091;0,540062244;0,454004758;0,47360602;0,33185938;0,6313226;0,403954234
1092;0,539816665;0,453798311;0,473585339;0,331844888;0,629953407;0,403078151
1093;0,539771774;0,453760574;0,473538805;0,331812282;0,628493779;0,402144202
1094;0,539526195;0,453554127;0,473518124;0,33179779;0,62703596;0,40121141
1095;0,539322867;0,453383198;0,473432813;0,331738012;0,625625167;0,400308709
1096;0,539000709;0,453112376;0,473192391;0,331569546;0,624225226;0,399412952
1097;0,538734005;0,452888171;0,472941628;0,331393835;0,622818051;0,398512565
1098;0,538388082;0,45259737;0,472522827;0,331100378;0,621338527;0,397565886
1099;0,537828268;0,45212676;0,472013546;0,330743521;0,619786655;0,396572914
1100;0,537323907;0,451702768;0,471584405;0,330442818;0,618162434;0,39553365
1101;0,536740328;0,45121218;0,47110356;0,330105887;0,616465865;0,394448094
1102;0,536183154;0,450743791;0,470767486;0,329870397;0,614762061;0,393357909
1103;0,535853075;0,450466309;0,470234938;0,329497237;0,613134223;0,39231633
1104;0,535496589;0,450166628;0,469795457;0,329189288;0,611537133;0,391294426
1105;0,535100495;0,44983365;0,469343049;0,328872283;0,609862269;0,390222757
1106;0,534651587;0,449456275;0,46886479;0,328537163;0,607972168;0,389013369
1107;0,534231726;0,449103318;0,468440819;0,328240084;0,60581257;0,387631541
1108;0,533613818;0,448583872;0,467848812;0,327825259;0,603412413;0,386095792
1109;0,533001191;0,448068865;0,46719476;0,32736696;0,600836812;0,384447783
1110;0,532219564;0,447411788;0,466517441;0,326892358;0,597975434;0,38261692
1111;0,531216123;0,446568243;0,4657393;0,326347108;0,594918716;0,380661067
1112;0,529964463;0,445516032;0,464808633;0,325694983;0,591793267;0,378661236
1113;0,528609819;0,444377246;0,463606522;0,324852654;0,588532165;0,376574607
1114;0,527083533;0,44309417;0,462342366;0,323966851;0,585298194;0,374505338
1115;0,525507075;0,441768917;0,460923099;0,322972359;0,582024431;0,372410607
1116;0,523933258;0,440445883;0,459583973;0,322034023;0,578967713;0,370454755
1117;0,522251175;0,439031835;0,458257773;0,321104745;0,576024943;0,368571812
1118;0,520753936;0,437773177;0,45697035;0,320202638;0,573320924;0,366841634
1119;0,519494354;0,436714307;0,455654491;0,319280605;0,57105642;0,365392683
1120;0,518189881;0,435617698;0,454452379;0,318438276;0,569131954;0,364161306
1121;0,517175878;0,434765274;0,45348035;0,317757168;0,567542099;0,363144031
1122;0,516116984;0,433875112;0,452686698;0,317201049;0,566116836;0,362232071
1123;0,515200685;0,433104822;0,451993868;0,316715578;0,564539642;0,361222897
1124;0,514588058;0,432589816;0,451440638;0,316327926;0,562676672;0,360030868
1125;0,514104822;0,432183582;0,451039934;0,31604715;0,560495369;0,358635153
1126;0,513645352;0,431797328;0,450871897;0,315929405;0,557805819;0,356914234
1127;0,513077616;0,431320059;0,450688349;0,315800791;0,55445609;0,354770897
1128;0,512723771;0,431022598;0,450450512;0,315634137;0,5504498;0,352207456
1129;0,512356723;0,430714038;0,450093756;0,315384156;0,545951541;0,349329228
1130;0,511749378;0,430203472;0,449855919;0,315217501;0,541006531;0,346165144
1131;0,511318954;0,429841635;0,449579304;0,315023675;0,535540612;0,342667755
1132;0,510624468;0,429257813;0,449434534;0,314922233;0,52950676;0,33880697
1133;0,509800591;0,428565219;0,449054512;0,314655949;0,522932103;0,33460015
1134;0,508913338;0,427819347;0,448702926;0,31440959;0,515787703;0,330028778
1135;0,507814835;0,426895888;0,448341;0,314155986;0,508234534;0,325195854
1136;0,506787628;0,426032364;0,447955808;0,313886079;0,500406442;0,320187019
1137;0,505591422;0,42502677;0,447325022;0,313444082;0,492686873;0,315247622
1138;0,504347684;0,423981218;0,446647704;0,31296948;0,484761111;0,310176292
1139;0,502895335;0,422760298;0,445846296;0,312407928;0,476857053;0,30511885
1140;0,501194768;0,421330711;0,444801881;0,311676098;0,469009065;0,300097284
1141;0,499473075;0,419883365;0,443421392;0,310708779;0,461105007;0,295039842
1142;0,497434507;0,418169637;0,442033147;0,309736025;0,453244358;0,290010175
1143;0,495213734;0,416302739;0,440360532;0,308564011;0,44550851;0,285060362
1144;0,492781711;0,414258253;0,438597435;0,307328595;0,437600835;0,280000605
1145;0,490349688;0,412213766;0,436937746;0,306165638;0,429857753;0,275046164
1146;0,488033853;0,410266953;0,435340102;0,305046156;0,422512586;0,27034633
1147;0,486019051;0,408573204;0,433972538;0,304087894;0,415872815;0,266097847
1148;0,48422342;0,407063702;0,432977242;0,303390482;0,409826302;0,262228961
1149;0,482752588;0,405827243;0,432235293;0,302870593;0,404528593;0,258839202
1150;0,481754428;0,404988138;0,431669138;0,302473884;0,39989649;0,255875333
1151;0,481015051;0,404366579;0,431384767;0,302274623;0,395884774;0,25330842
1152;0,48050805;0,403940366;0,431369256;0,302263754;0,392421096;0,251092173
1153;0,480154205;0,403642906;0,431348575;0,302249263;0,389405978;0,249162938
1154;0,479821485;0,403363204;0,431232241;0,302167747;0,386613332;0,247376052
1155;0,479565344;0,403147878;0,431348575;0,302249263;0,384184236;0,245821785
1156;0,479319765;0,402941432;0,431462323;0,302328967;0,381926967;0,244377463
1157;0,479232624;0,402868176;0,431640701;0,302453958;0,380118258;0,243220154
1158;0,479116436;0,402770503;0,431857856;0,30260612;0,378474142;0,242168159
1159;0,47909267;0,402750524;0,432087938;0,30276734;0,377097715;0,241287447
1160;0,479187733;0,402830439;0,432305093;0,302919503;0,375761079;0,240432195
1161;0,479187733;0,402830439;0,432483471;0,303044494;0,374511261;0,239632494
1162;0,479187733;0,402830439;0,432597219;0,303124198;0,373294;0,238853625
1163;0,479187733;0,402830439;0,432620486;0,303140501;0,372183452;0,238143037
1164;0,479282796;0,402910354;0,432434353;0,303010076;0,371170576;0,237494944
1165;0,47925903;0,402890375;0,432457619;0,303026379;0,370228238;0,236891986
1166;0,479142842;0,402792701;0,432571368;0,303106083;0,369246109;0,236263567
1167;0,478960639;0,402639531;0,432749745;0,303231074;0,368471982;0,235768238
1168;0,478738826;0,402453063;0,432966901;0,303383236;0,367759351;0,235312258
1169;0,478503809;0,402255496;0,433196983;0,303544456;0,367108215;0,234895627
1170;0,478281996;0,402069029;0,433414138;0,303696619;0,366500489;0,234506771
1171;0,478099792;0,401915859;0,433592516;0,30382161;0,365965111;0,234164207
1172;0,477983605;0,401818185;0,433799331;0,303966526;0,365400794;0,233803127
1173;0,477959839;0,401798206;0,433799331;0,303966526;0,364917869;0,233494125
1174;0,478054902;0,401878121;0,433592516;0,30382161;0,364396961;0,23316082
1175;0,478054902;0,401878121;0,433414138;0,303696619;0,363930314;0,232862234
1176;0,478149964;0,401958036;0,433196983;0,303544456;0,36344558;0,232552075
1177;0,478126199;0,401938057;0,432966901;0,303383236;0,363035003;0,232289366
1178;0,478010011;0,401840383;0,432749745;0,303231074;0,362514095;0,231956061
1179;0,477827807;0,401687213;0,432571368;0,303106083;0,3619751;0,231611183
1180;0,477605994;0,401500746;0,432457619;0,303026379;0,361445148;0,231272091
1181;0,477370978;0,401303179;0,432434353;0,303010076;0,36095137;0,230956146
1182;0,477149165;0,401116711;0,432527419;0,303075288;0,360356305;0,230575391
1183;0,476966961;0,400963541;0,432527419;0,303075288;0,359898702;0,230282591
1184;0,476850773;0,400865867;0,432527419;0,303075288;0,359375985;0,229948129
1185;0,47692207;0,400925803;0,432527419;0,303075288;0,359026904;0,229724768
1186;0,476898304;0,400905825;0,432527419;0,303075288;0,358648884;0,229482891
1187;0,476805882;0,40082813;0,432527419;0,303075288;0,358316081;0,229269946
1188;0,476739866;0,400772633;0,432527419;0,303075288;0,357872948;0,228986405
1189;0,476700257;0,400739335;0,432527419;0,303075288;0,357540145;0,22877346
1190;0,476687054;0,400728236;0,432527419;0,303075288;0,357097012;0,228489919
1191;0,476700257;0,400739335;0,432527419;0,303075288;0,356699096;0,228235311
1192;0,476834929;0,400852548;0,432527419;0,303075288;0,356337354;0,228003849
1193;0,476877179;0,400888066;0,432527419;0,303075288;0,356002743;0,227789747
1194;0,476853414;0,400868087;0,432527419;0,303075288;0,355621105;0,227545555
1195;0,476694976;0,400734896;0,432527419;0,303075288;0,35526479;0,227317565
1196;0,476401865;0,400488492;0,432527419;0,303075288;0,354988057;0,227140496
1197;0,476283037;0,400388598;0,432527419;0,303075288;0,354827082;0,227037496
1198;0,476243427;0,4003553;0,432527419;0,303075288;0,354734838;0,226978473
1199;0,476283037;0,400388598;0,432527419;0,303075288;0,354922944;0,227098833
1200;0,476306803;0,400408577;0,432527419;0,303075288;0,355143606;0,227240025
1201;0,476528616;0,400595045;0,432434353;0,303010076;0,35557227;0,227514307
1202;0,47692207;0,400925803;0,432457619;0,303026379;0,356154674;0,227886961
1203;0,477220462;0,401176647;0,432571368;0,303106083;0,356606852;0,228176288
1204;0,477466041;0,401383093;0,432749745;0,303231074;0,357068072;0,228471402
1205;0,477605994;0,401500746;0,432966901;0,303383236;0,357382788;0,228672774
1206;0,477732744;0,401607299;0,433196983;0,303544456;0,357706547;0,228879932
1207;0,477938714;0,401780447;0,433414138;0,303696619;0,357965192;0,229045428
1208;0,478171089;0,401975795;0,433499449;0,303756397;0,358296186;0,229257215
1209;0,478377059;0,402148943;0,433636464;0,303852404;0,35883699;0,229603251
1210;0,478408746;0,402175582;0,433773479;0,303948412;0,359413968;0,229972432
1211;0,478667528;0,402393127;0,43385879;0,30400819;0,360018077;0,230358974
1212;0,479005529;0,402677269;0,433982879;0,30409514;0,360640272;0,230757088
1213;0,479369937;0,402983609;0,434236227;0,304272663;0,361106919;0,231055674
1214;0,479612875;0,403187836;0,434567131;0,30450453;0,361555479;0,231342687
1215;0,479895423;0,40342536;0,434923887;0,304754511;0,361958821;0,231600767
1216;0,480138361;0,403629587;0,43525479;0,304986378;0,362289815;0,231812554
1217;0,480502768;0,403935927;0,435415072;0,305098689;0,362620809;0,232024342
1218;0,480745707;0,404140153;0,435562427;0,305201942;0,363089264;0,232324085
1219;0,481028254;0,404377678;0,435854553;0,305406637;0,363621025;0,232664334
1220;0,481271193;0,404581904;0,436146679;0,305611332;0,364207046;0,233039303
1221;0,481540537;0,40480833;0,436387102;0,305779797;0,364673693;0,233337888
1222;0,481902304;0,40511245;0,436524117;0,305875805;0,365158427;0,233648047
1223;0,482277274;0,405427669;0,436741272;0,306027967;0,365569004;0,233910757
1224;0,482491165;0,405607478;0,436826583;0,306087745;0,366024799;0,234202399
1225;0,482918947;0,405967094;0,436963598;0,306183753;0,366580072;0,234557693
1226;0,483386339;0,406360008;0,437100613;0,30627976;0,367189607;0,234947706
1227;0,483814122;0,406719625;0,437092857;0,306274326;0,367808186;0,235343506
1228;0,484123076;0,406979348;0,43733328;0,306442792;0,368490069;0,235779811
1229;0,484379217;0,407194674;0,437677109;0,306683716;0,369190039;0,23622769
1230;0,484648562;0,407421099;0,438072643;0,306960869;0,369862879;0,236658209
1231;0,484851891;0,407592028;0,438468176;0,307238022;0,370398257;0,237000773
1232;0,48505522;0,407762957;0,438812006;0,307478946;0,37089746;0,23732019
1233;0,485324564;0,407989382;0,439052428;0,307647412;0,371461778;0,237681271
1234;0,485580705;0,408204708;0,439137739;0,30770719;0,371980877;0,238013419
1235;0,485984722;0,408544346;0,439158421;0,307721682;0,37250902;0,238351353
1236;0,486388739;0,408883984;0,439204954;0,307754288;0,373165581;0,238771456
1237;0,486644881;0,40909931;0,439225636;0,30776878;0,373693724;0,239109391
1238;0,486914225;0,409325735;0,439404013;0,307893771;0,374212824;0,239441538
1239;0,487117554;0,409496664;0,439621169;0,308045933;0,374777141;0,239802619
1240;0,487415945;0,409747507;0,439851251;0,308207153;0,375341458;0,240163699
1241;0,487661524;0,409953954;0,439975339;0,308294103;0,375860558;0,240495847
1242;0,487706415;0,409991691;0,440176984;0,308435397;0,376453814;0,240875445
1243;0,487951994;0,410198138;0,44040448;0,308594805;0,377028984;0,241243469
1244;0,488250385;0,410448981;0,440606125;0,308736099;0,377493822;0,241540898
1245;0,488548777;0,410699825;0,440730214;0,308823049;0,378032817;0,241885776
1246;0,488794356;0,410906272;0,440960295;0,308984269;0,378553725;0,242219081
1247;0,488934309;0,411023924;0,441177451;0,309136432;0,379029416;0,242523453
1248;0,489156122;0,411210392;0,441355829;0,309261422;0,379497871;0,242823197
1249;0,489243263;0,411283647;0,441469577;0,309341127;0,379884935;0,243070861
1250;0,489383217;0,411401299;0,441492843;0,30935743;0,380346156;0,243365975
1251;0,48952317;0,411518952;0,441399777;0,309292217;0,380725985;0,24360901
1252;0,489610311;0,411592207;0,441399777;0,309292217;0,381098579;0,243847415
1253;0,489832124;0,411778675;0,441399777;0,309292217;0,381261362;0,243951573
1254;0,490067141;0,411976242;0,441399777;0,309292217;0,381453085;0,244074248
1255;0,490288954;0,41216271;0,441399777;0,309292217;0,381700879;0,244232799
1256;0,490471158;0,41231588;0,441399777;0,309292217;0,38195048;0,244392508
1257;0,490587345;0,412413553;0,441399777;0,309292217;0,382100603;0,244488565
1258;0,490611111;0,412433532;0,441399777;0,309292217;0,382214552;0,244561475
1259;0,490516048;0,412353617;0,441399777;0,309292217;0,382256152;0,244588093
1260;0,490516048;0,412353617;0,441399777;0,309292217;0,382288709;0,244608925
1261;0,490516048;0,412353617;0,441399777;0,309292217;0,382375527;0,244664476
1262;0,490516048;0,412353617;0,441399777;0,309292217;0,382480432;0,2447316
1263;0,490516048;0,412353617;0,441399777;0,309292217;0,382502137;0,244745488
1264;0,490516048;0,412353617;0,441399777;0,309292217;0,382715564;0,24488205
1265;0,490516048;0,412353617;0,441399777;0,309292217;0,383019427;0,245076478
1266;0,490516048;0,412353617;0,441399777;0,309292217;0,383377552;0,245305625
1267;0,490516048;0,412353617;0,441399777;0,309292217;0,383589171;0,245441031
1268;0,490516048;0,412353617;0,441399777;0,309292217;0,383894842;0,245636616
1269;0,490516048;0,412353617;0,441399777;0,309292217;0,384111888;0,245775493
1270;0,490516048;0,412353617;0,441399777;0,309292217;0,384075713;0,245752347
1271;0,490516048;0,412353617;0,441492843;0,30935743;0,384016026;0,245714156
1272;0,490611111;0,412433532;0,441469577;0,309341127;0,383804407;0,24557875
1273;0,490587345;0,412413553;0,441355829;0,309261422;0,383395639;0,245317198
1274;0,490471158;0,41231588;0,441177451;0,309136432;0,382927183;0,245017455
1275;0,490288954;0,41216271;0,440960295;0,308984269;0,38234297;0,244643644
1276;0,490162204;0,412056156;0,440730214;0,308823049;0,381670131;0,244213125
1277;0,489903422;0,411838611;0,440606125;0,308736099;0,380953882;0,243754831
1278;0,489565421;0,411554469;0,44040448;0,308594805;0,380257529;0,243309267
1279;0,489296076;0,411328044;0,440176984;0,308435397;0,379497871;0,242823197
1280;0,488934309;0,411023924;0,439975339;0,308294103;0,378656822;0,242285048
1281;0,488559339;0,410708704;0,439944317;0,308272366;0,377945999;0,241830225
1282;0,488345448;0,410528896;0,439690969;0,308094843;0,377218898;0,241364987
1283;0,487917666;0,41016928;0,439360065;0,307862976;0,376412214;0,240848827
1284;0,487545336;0,40985628;0,439096376;0,307678207;0,375480729;0,240252812
1285;0,487093788;0,409476685;0,438742206;0,307430037;0,374397312;0,239559584
1286;0,486763709;0,409199203;0,43837511;0,30717281;0,37315292;0,238763355
1287;0,486301598;0,408810728;0,438165709;0,307026081;0,371756597;0,237869912
1288;0,485694253;0,408300162;0,437746909;0,306732625;0,370235473;0,236896615
1289;0,485168767;0,407858411;0,437382398;0,306477209;0,368634766;0,235872396
1290;0,484402983;0,407214653;0,436940331;0,30616745;0,36701778;0,234837761
1291;0,483719059;0,40663971;0,436617183;0,305941017;0,365465908;0,23384479
1292;0,483130198;0,406144682;0,436071709;0,305558799;0,363914035;0,232851818
1293;0,482340649;0,405480946;0,435500383;0,305158467;0,362427277;0,23190051
1294;0,481698975;0,404941521;0,435099679;0,304877691;0,360859126;0,230897123
1295;0,481004489;0,404357699;0,43462142;0,304542571;0,359292784;0,229894893
1296;0,480391862;0,403842693;0,434052679;0,304144049;0,357664946;0,228853314
1297;0,479686813;0,403249991;0,433615783;0,303837913;0,355930394;0,227743454
1298;0,478810123;0,402513;0,433088405;0,303468375;0,353831787;0,226400653
1299;0,47792287;0,401767128;0,432483471;0,303044494;0,352269223;0,22540084
1300;0,476877179;0,400888066;0,431813908;0,302575325;0,350709675;0,224402956
1301;0,475860536;0,400033421;0,431185708;0,302135141;0,348744886;0,223145779
1302;0,47475147;0,399101082;0,43030933;0,301521056;0,346068568;0,221433326
1303;0,473523576;0,39806885;0,429526019;0,300972184;0,342443439;0,219113773
1304;0,472390744;0,397116532;0,428874552;0,300515696;0,33767578;0,216063168
1305;0,471257913;0,396164214;0,428184307;0,300032036;0,33181721;0,212314539
1306;0,470220144;0,395291811;0,42737773;0,299466861;0,324910062;0,207894974
1307;0,469063547;0,394319515;0,426519448;0,298865456;0,317163127;0,202938067
1308;0,467814527;0,393269523;0,425674092;0,298273109;0,308982101;0,197703405
1309;0,466594555;0,39224395;0,424764107;0,297635475;0,301402984;0,192853878
1310;0,465216144;0,391085186;0,423947188;0,297063054;0,293901027;0,188053721
1311;0,463827171;0,389917542;0,423078566;0,296454404;0,286659794;0,18342039
1312;0,462266557;0,388605608;0,422106536;0,295773295;0,279732322;0,17898782
1313;0,460708584;0,387295893;0,421214647;0,295148342;0,27322988;0,174827207
1314;0,459018579;0,385875186;0,42028398;0,294496216;0,267168689;0,17094893
1315;0,45739723;0,384512195;0,419288683;0,293798804;0,261591223;0,167380167
1316;0,455736272;0,383115906;0,418202906;0,293037991;0,256459201;0,164096423
1317;0,454022501;0,38167522;0,417093861;0,292260875;0,25158245;0,160976014
1318;0,452242715;0,380179038;0,41596155;0,291467456;0,246984042;0,158033705
1319;0,450624007;0,378818267;0,414738757;0,290610636;0,242356702;0,155072883
1320;0,448939283;0,377401999;0,413451334;0,289708529;0,237516131;0,151975625
1321;0,447296809;0,376021249;0,412218201;0,288844463;0,232298267;0,148636954
1322;0,445495898;0,374507308;0,410948874;0,287955036;0,226269521;0,144779437
1323;0,44367122;0,372973388;0,409485659;0,28692975;0,219432547;0,140404773
1324;0,441648496;0,371272979;0,407999178;0,285888161;0,211276578;0,135186145
1325;0,439683865;0,369621407;0,406357585;0,284737884;0,202085729;0,129305343
1326;0,437415561;0,367714552;0,404757355;0,28361659;0,191702428;0,122661548
1327;0,435057476;0,365732221;0,403092495;0,28245001;0,180498709;0,115492804
1328;0,432514546;0,363594501;0,40135008;0,281229087;0,169162047;0,108238997
1329;0,429932007;0,361423482;0,399517183;0,279944762;0,158067126;0,101139869
1330;0,427455094;0,359341258;0,397723064;0,278687609;0,14815127;0,094795169
1331;0,425083805;0,357347828;0,396190049;0,277613414;0,139669586;0,089368131
1332;0,42272308;0,355363278;0,394602745;0,276501178;0,133088709;0,085157331
1333;0,420586808;0,353567415;0,392948226;0,275341843;0,12838784;0,082149461
1334;0,418648583;0,351938042;0,391422967;0,274273082;0,125131393;0,080065811
1335;0,416786937;0,350373044;0,389988189;0,273267722;0,12301027;0,078708602
1336;0,415044119;0,34890794;0,388605114;0,272298591;0,121134741;0,077508537
1337;0,413222082;0,34737624;0,387234966;0,271338518;0,118960507;0,076117346
1338;0,411268014;0,345733547;0,385932032;0,270425542;0,115907526;0,074163884
1339;0,409129101;0,343935464;0,384448136;0,269385765;0,111376975;0,071264993
1340;0,407087892;0,342219516;0,382863417;0,26827534;0,105535223;0,067527125
1341;0,404809026;0,340303781;0,381190802;0,267103326;0,09792529;0,06265788
1342;0,402387565;0,338268174;0,379326883;0,265797263;0,089157663;0,057047879
1343;0,400040043;0,336294723;0,377287171;0,264368022;0,079197768;0,050675002
1344;0,397391488;0,334068208;0,375045815;0,262797486;0,068683185;0,043947204
1345;0,394428698;0,331577531;0,372721733;0,261168984;0,057983834;0,037101183
1346;0,391500236;0,329115712;0,369947829;0,259225288;0,047571786;0,030438993
1347;0,388122866;0,326276517;0,366853362;0,257056971;0,037909142;0,024256313
1348;0,3846742;0,323377386;0,363686509;0,254837933;0,029256835;0,018720101
1349;0,381035408;0,320318426;0,36027665;0,252448618;0,021863413;0,01398939
1350;0,377452069;0,317306083;0,356993464;0,250148065;0,015873865;0,010156955
1351;0,37336701;0,313871967;0,353976552;0,248034092;0,011120677;0,007115609
1352;0,369165763;0,310340178;0,350817455;0,245820488;0,007603146;0,004864903
1353;0,363036854;0,305187894;0,345543676;0,242125111;0,005017627;0,003210549
1354;0,356377178;0,29958942;0,33995192;0,238206924;0,003244989;0,002076319
1355;0,346852415;0,291582402;0,332085199;0,232694653;0,002055075;0,001314948
1356;0,337240511;0,28350213;0,324050442;0,227064636;0,001276879;0,000817016
1357;0,276081154;0,328412875;0,222204491;0,276469497;0,00052159;0,00081517
1358;0,270464921;0,321732074;0,218768152;0,272193963;0,00032054;0,000500959
1359;0,265812105;0,316197307;0,216364345;0,269203118;0,000222051;0,000347034
1360;0,26328147;0,313186986;0,214953218;0,267447377;0,000149945;0,000234343
1361;0,262753145;0,312558515;0,213424346;0,265545136;0,000120949;0,000189025
1362;0,263723221;0,313712472;0,211158211;0,262725583;8,97E-05;0,000140148
1363;0,260018283;0,309305255;0,206252778;0,256622185;8,00E-05;0,000125061
1364;0,253551845;0,301613092;0,200293076;0,249207053;6,77E-05;0,000105732
1365;0,243664611;0,289851713;0,194021804;0,24140426;6,30E-05;9,85E-05
1366;0,233835093;0,27815899;0,189770308;0,236114498;5,76E-05;8,99E-05
1367;0,227064535;0,27010506;0,188123692;0,234065758;5,41E-05;8,46E-05
1368;0,224158744;0,266648471;0,189119994;0,235305369;5,23E-05;8,18E-05
1369;0,224047752;0,266516439;0,19102565;0,237676409;5,14E-05;8,03E-05
1370;0,22774603;0,270915734;0,193146869;0,240315655;6,03E-05;9,42E-05
1371;0,234556546;0,279017196;0,194916665;0,242517656;7,87E-05;0,000122937
1372;0,242010819;0,287884441;0,195900287;0,243741491;9,76E-05;0,000152471
1373;0,245107517;0,291568124;0,194934779;0,242540195;0,000115624;0,000180704
1374;0,245955501;0,292576846;0,193152303;0,240322417;0,000126698;0,00019801
1375;0,244250653;0,29054884;0,191824503;0,238670352;0,000126563;0,000197801
1376;0,239866439;0,28533359;0,190147092;0,236583297;0,000122514;0,000191472
1377;0,235628736;0,280292621;0,188989569;0,235143093;0,000117561;0,000183732
1378;0,230782792;0,27452812;0,188125503;0,234068012;0,000115324;0,000180235
1379;0,224112128;0,266593018;0,186232528;0,231712749;0,000117403;0,000183484
1380;0,215709976;0,256598222;0,183439257;0,228237328;0,000127411;0,000199126
1381;0,206630769;0,245798034;0,179861625;0,223785995;0,000143522;0,000224304
1382;0,197353995;0,234762829;0,175381886;0,218212249;0,000155083;0,000242372
1383;0,188099419;0,22375403;0,170344217;0,211944321;0,000158897;0,000248334
1384;0,18026333;0,214432596;0,164933387;0,205212102;0,000151161;0,000236243
1385;0,173763595;0,206700823;0,159415682;0,198346907;0,000127871;0,000199845
1386;0,168047468;0,199901193;0,154410619;0,192119548;9,75E-05;0,000152311
1387;0,163942956;0,195018663;0,150831175;0,18766596;6,69E-05;0,000104488
1388;0,161221414;0,191781247;0,148737128;0,185060522;4,01E-05;6,26E-05
1389;0,158606424;0,188670581;0,147556056;0,183591018;2,33E-05;3,65E-05
1390;0,156124626;0,185718354;0,146333321;0,182069676;1,80E-05;2,81E-05
1391;0,154015764;0,183209752;0,144489255;0,179775268;2,52E-05;3,94E-05
1392;0,151260924;0,179932727;0,141984007;0,176658207;4,12E-05;6,44E-05
1393;0,147829028;0,175850308;0,138551291;0,172387181;6,10E-05;9,53E-05
1394;0,144337196;0,171696593;0,134448335;0,167282234;8,24E-05;0,00012881
1395;0,140463549;0,167088688;0,130227635;0,162030788;0,000101025;0,000157888
1396;0,136039378;0,161825907;0,125976139;0,156741026;0,000116229;0,00018165
1397;0,131834972;0,156824548;0,121804348;0,151550433;0,000132251;0,00020669
1398;0,127825914;0,152055565;0,118460394;0,147389845;0,000150454;0,000235138
1399;0,12405438;0,14756913;0,115739582;0,144004578;0,000162013;0,000253203
1400;0,12068686;0,14356329;0,113120211;0,140745526;0,000166271;0,000259857
1401;0,117290482;0,139523121;0,11059866;0,137608181;0,000166029;0,000259479
1402;0,113403516;0,134899373;0,107957552;0,134322083;0,000163597;0,000255678
1403;0,109558727;0,130325797;0,104930603;0,130555917;0,000161813;0,000252891
1404;0,105665101;0,125694127;0,102021399;0,12693625;0,000172367;0,000269384
1405;0,101991241;0,121323879;0,099208202;0,123436037;0,00020049;0,000313337
1406;0,098905642;0,1176534;0,096233786;0,119735233;0,000250997;0,000392272
1407;0,09649488;0,114785672;0,093393417;0,116201212;0,000327037;0,000511112
1408;0,094217308;0,112076383;0,091098298;0,113345597;0,000417542;0,000652558
1409;0,092345971;0,109850329;0,089152791;0,110924973;0,000509264;0,000795907
1410;0,090545668;0,107708776;0,087520666;0,108894264;0,000601241;0,000939654
1411;0,088616614;0,105414066;0,086129465;0,107163315;0,000690894;0,001079769
1412;0,086818532;0,103275153;0,084640445;0,105310659;0,000774569;0,00121054
1413;0,08530903;0,101479523;0,083037303;0,103316011;0,000858628;0,001341913
1414;0,083761791;0,099639002;0,081448653;0,101339393;0,000950387;0,001485318
1415;0,082290027;0,097888262;0,08006651;0,099619714;0,001047932;0,001637768
1416;0,080824923;0,096145444;0,07889993;0,098168241;0,001168767;0,001826615
1417;0,079535187;0,094611237;0,077939856;0,096973706;0,001318639;0,002060844
1418;0,078365323;0,093219623;0,077093905;0,095921163;0,001478647;0,002310913
1419;0,077439644;0,092118479;0,076463517;0,095136826;0,001650802;0,002579967
1420;0,076600539;0,09112032;0,075967177;0,094519274;0,001839259;0,002874499
1421;0,0756682;0,090011254;0,075505255;0,093944545;0,002036403;0,003182605
1422;0,07490235;0,089100236;0,074960005;0,093266139;0,002258761;0,00353012
1423;0,074200875;0,088265796;0,074360412;0,092520119;0,002505958;0,003916453
1424;0,07351938;0,087455122;0,073605034;0,091580267;0,002775294;0,004337386
1425;0,072791267;0,086588994;0,072969211;0,09078917;0,003057765;0,004778849
1426;0,072129751;0,085802085;0,072286291;0,089939472;0,003347064;0,005230982
1427;0,071568127;0,085134005;0,07160156;0,089087521;0,00362682;0,005668201
1428;0,071139695;0,084624363;0,071007401;0,088348261;0,003853086;0,006021821
1429;0,070675746;0,084072471;0,070530987;0,087755501;0,00401947;0,006281856
1430;0,070187377;0,083491532;0,070134277;0,087261911;0,004117344;0,006434818
1431;0,069663492;0,082868342;0,069891542;0,086959896;0,004145533;0,006478875
